,Index,Latitude,Longitude,2018
1247,1247,22.41137,69.02231,2.5080312184722224
1248,1248,22.41137,69.10194,3.102621941111112
1249,1249,22.41137,69.65931,0.1774185128333333
1250,1250,22.41137,69.73894,1.5504834956944449
1251,1251,22.41137,69.81856,0.7276172521388891
1252,1252,22.41137,69.89819,8.462713609861114
1253,1253,22.41137,69.97781,65.6223429328889
1254,1254,22.41137,70.05744,126.92899004083334
1255,1255,22.41137,70.13706,309.03632269777785
1256,1256,22.41137,70.21669,260.95320967000004
1257,1257,22.41137,70.29631,301.4800648211112
1258,1258,22.41137,70.37594,331.7324972133334
1259,1259,22.41137,70.45556,269.5228467572222
1260,1260,22.41137,70.53519,270.6521276869445
1261,1261,22.41137,70.61481,270.10395749166673
1262,1262,22.41137,70.69444,242.94043073444448
1263,1263,22.41137,70.77406,336.2444224833334
1264,1264,22.41137,70.85369,212.98215229611117
1265,1265,22.41137,70.93331,168.34073989805557
1266,1266,22.41137,71.01294,36.626510565
1267,1267,22.41137,71.09256,127.6615604725
1268,1268,22.41137,71.17219,303.3923123972222
1269,1269,22.41137,71.25181,142.64229977722223
1270,1270,22.41137,71.33144,217.87604119833333
1271,1271,22.41137,71.41106,343.96905180000005
1272,1272,22.41137,71.49069,308.69573975000003
1273,1273,22.41137,71.57031,339.39549297222226
1274,1274,22.41137,71.64994,397.63988367777785
1275,1275,22.41137,71.72956,307.31118056111114
1276,1276,22.41137,71.80919,122.452134675
1277,1277,22.41137,71.88882,45.69990338
1278,1278,22.41137,71.96844,43.70868545166667
1279,1279,22.41137,72.04807,2.976670218805556
1280,1280,22.41137,72.12769,103.54932233472223
1281,1281,22.41137,72.20732,111.99045670416668
1282,1282,22.41137,72.28694,87.22688823388889
1283,1283,22.41137,72.36657,47.99028507805556
1284,1284,22.41137,72.44619,184.82354142222223
1285,1285,22.41137,72.52582,217.62137012500003
1286,1286,22.41137,72.60544,267.79550680555553
1287,1287,22.41137,72.68507,375.91153121388896
1288,1288,22.41137,72.76469,429.3025665111112
1289,1289,22.41137,72.84432,354.71306440555566
1290,1290,22.41137,72.92394,392.47298684166674
1291,1291,22.41137,73.00357,396.6209784583334
1292,1292,22.41137,73.08319,141.9414255305556
1293,1293,22.41137,73.16282,175.36959373333335
1294,1294,22.41137,73.24244,26.710599949444447
1295,1295,22.41137,73.32207,76.41809337555556
1296,1296,22.41137,73.40169,102.1967177838889
1297,1297,22.41137,73.48132,55.17737473527778
1298,1298,22.41137,73.56094,17.81572768327778
1299,1299,22.41137,73.64057,10.485007723944449
1300,1300,22.41137,73.72019,129.4329823527778
1301,1301,22.41137,73.79982,480.6841277972223
1302,1302,22.41137,73.87944,276.5146035138889
1303,1303,22.41137,73.95907,136.523939765
1304,1304,22.41137,74.03869,37.214695929166666
1305,1305,22.41137,74.11832,42.008220407500005
1306,1306,22.41137,74.19794,2.5122160055
1307,1307,22.33077,69.02231,28.81914048494445
1308,1308,22.33077,69.10194,18.379579360833336
1309,1309,22.33077,69.18156,0.7073571540833334
1310,1310,22.33077,69.26119,0.0706819474444444
1311,1311,22.33077,69.34081,1.125151710138889
1312,1312,22.33077,69.42044,4.019681016694445
1313,1313,22.33077,69.50006,5.046404917777779
1314,1314,22.33077,69.57969,6.812557772305556
1315,1315,22.33077,69.65931,4.174041297694445
1316,1316,22.33077,69.73894,0.6012127515833334
1317,1317,22.33077,69.81856,5.077024631305556
1318,1318,22.33077,69.89819,36.375435960638896
1319,1319,22.33077,69.97781,127.35265482694446
1320,1320,22.33077,70.05744,329.9953594211112
1321,1321,22.33077,70.13706,403.5309618908333
1322,1322,22.33077,70.21669,434.35990801250006
1323,1323,22.33077,70.29631,249.84227382333336
1324,1324,22.33077,70.37594,339.10609827777785
1325,1325,22.33077,70.45556,292.4828031322223
1326,1326,22.33077,70.53519,343.9469447605556
1327,1327,22.33077,70.61481,294.7722563258334
1328,1328,22.33077,70.69444,209.6978860441667
1329,1329,22.33077,70.77406,102.3918129038889
1330,1330,22.33077,70.85369,139.21291769444446
1331,1331,22.33077,70.93331,320.3024300336112
1332,1332,22.33077,71.01294,123.94967847138892
1333,1333,22.33077,71.09256,52.04126850805556
1334,1334,22.33077,71.17219,260.2656722638889
1335,1335,22.33077,71.25181,230.5171271311111
1336,1336,22.33077,71.33144,133.75578170666668
1337,1337,22.33077,71.41106,165.43814191861114
1338,1338,22.33077,71.49069,214.7923274638889
1339,1339,22.33077,71.57031,243.96728726944448
1340,1340,22.33077,71.64994,283.0611148361112
1341,1341,22.33077,71.72956,433.9108030472223
1342,1342,22.33077,71.80919,340.8329993305556
1343,1343,22.33077,71.88882,257.83807374166673
1344,1344,22.33077,71.96844,119.2012871777778
1345,1345,22.33077,72.04807,19.9182011575
1346,1346,22.33077,72.12769,229.8690418694445
1347,1347,22.33077,72.20732,82.09018664972224
1348,1348,22.33077,72.28694,31.40631278388889
1349,1349,22.33077,72.36657,9.668242693555555
1350,1350,22.33077,72.44619,74.48852094222224
1351,1351,22.33077,72.52582,73.09276275111112
1352,1352,22.33077,72.60544,111.2224769438889
1353,1353,22.33077,72.68507,296.46324495833335
1354,1354,22.33077,72.76469,373.1853883583333
1355,1355,22.33077,72.84432,328.28215533888886
1356,1356,22.33077,72.92394,349.3721008333334
1357,1357,22.33077,73.00357,403.6254001111112
1358,1358,22.33077,73.08319,236.04475065000003
1359,1359,22.33077,73.16282,66.65070819638889
1360,1360,22.33077,73.24244,26.96397834333333
1361,1361,22.33077,73.32207,105.28169738416668
1362,1362,22.33077,73.40169,105.55356385305558
1363,1363,22.33077,73.48132,65.45763249000001
1364,1364,22.33077,73.56094,92.05950779416668
1365,1365,22.33077,73.64057,45.3020909625
1366,1366,22.33077,73.72019,140.70210711944446
1367,1367,22.33077,73.79982,393.0137312055556
1368,1368,22.33077,73.87944,271.1351157333333
1369,1369,22.33077,73.95907,199.12699550833327
1370,1370,22.33077,74.03869,22.72012405808334
1371,1371,22.33077,74.11832,9.534698803194445
1372,1372,22.33077,74.19794,2.072719858972222
1373,1373,22.25017,69.02231,6.986658055444443
1374,1374,22.25017,69.10194,3.4919780032500003
1375,1375,22.25017,69.18156,1.191354207027778
1376,1376,22.25017,69.26119,25.916234651444448
1377,1377,22.25017,69.34081,52.91768284055557
1378,1378,22.25017,69.42044,105.57960635694444
1379,1379,22.25017,69.50006,60.85723908916668
1380,1380,22.25017,69.57969,37.32764156694445
1381,1381,22.25017,69.65931,15.55793246927778
1382,1382,22.25017,69.73894,34.25038109805556
1383,1383,22.25017,69.81856,37.03844891722223
1384,1384,22.25017,69.89819,187.0225290675
1385,1385,22.25017,69.97781,202.68948776555555
1386,1386,22.25017,70.05744,146.4179796925
1387,1387,22.25017,70.13706,225.72227356333332
1388,1388,22.25017,70.21669,258.12460189666666
1389,1389,22.25017,70.29631,263.27988761
1390,1390,22.25017,70.37594,275.9058497722222
1391,1391,22.25017,70.45556,315.9419023744445
1392,1392,22.25017,70.53519,234.27414694472225
1393,1393,22.25017,70.61481,159.6819264563889
1394,1394,22.25017,70.69444,64.35503480675001
1395,1395,22.25017,70.77406,96.4523532452778
1396,1396,22.25017,70.85369,101.91313624722224
1397,1397,22.25017,70.93331,240.86984305805555
1398,1398,22.25017,71.01294,265.5240015519445
1399,1399,22.25017,71.09256,135.64540153638887
1400,1400,22.25017,71.17219,183.04817241
1401,1401,22.25017,71.25181,167.50035476388894
1402,1402,22.25017,71.33144,150.78462940833336
1403,1403,22.25017,71.41106,170.64512912472222
1404,1404,22.25017,71.49069,287.64842055
1405,1405,22.25017,71.57031,301.18410280000006
1406,1406,22.25017,71.64994,269.387937125
1407,1407,22.25017,71.72956,429.9492700416666
1408,1408,22.25017,71.80919,322.9789144527778
1409,1409,22.25017,71.88882,306.5215356555556
1410,1410,22.25017,71.96844,228.67141635833332
1411,1411,22.25017,72.04807,144.2947853780556
1412,1412,22.25017,72.12769,191.63802761388888
1413,1413,22.25017,72.20732,65.64939361166667
1414,1414,22.25017,72.28694,14.727817111944445
1415,1415,22.25017,72.36657,0.9154081146111112
1416,1416,22.25017,72.44619,1.2048296913055558
1417,1417,22.25017,72.52582,1.5172419681111111
1418,1418,22.25017,72.60544,56.61153369111112
1419,1419,22.25017,72.68507,58.3757747
1420,1420,22.25017,72.76469,163.5334209666667
1421,1421,22.25017,72.84432,166.9488459652778
1422,1422,22.25017,72.92394,193.93709394722225
1423,1423,22.25017,73.00357,268.65301682222224
1424,1424,22.25017,73.08319,366.7131924083334
1425,1425,22.25017,73.16282,205.14954163611117
1426,1426,22.25017,73.24244,151.34507880833337
1427,1427,22.25017,73.32207,259.7497918805556
1428,1428,22.25017,73.40169,246.0639864666667
1429,1429,22.25017,73.48132,205.6253280694445
1430,1430,22.25017,73.56094,273.9320865138889
1431,1431,22.25017,73.64057,320.79294203333336
1432,1432,22.25017,73.72019,306.0637224
1433,1433,22.25017,73.79982,352.24003603055564
1434,1434,22.25017,73.87944,322.3159934277778
1435,1435,22.25017,73.95907,164.7107221861111
1436,1436,22.25017,74.03869,60.21174886333334
1437,1437,22.25017,74.11832,21.42641385416667
1438,1438,22.16957,69.18156,9.819654073277778
1439,1439,22.16957,69.26119,59.56591330750001
1440,1440,22.16957,69.34081,147.28199493583335
1441,1441,22.16957,69.42044,203.03585305722223
1442,1442,22.16957,69.50006,143.6427332463889
1443,1443,22.16957,69.57969,159.9595504280556
1444,1444,22.16957,69.65931,85.15316517833334
1445,1445,22.16957,69.73894,48.04216193944445
1446,1446,22.16957,69.81856,35.28455564888889
1447,1447,22.16957,69.89819,75.40418059388891
1448,1448,22.16957,69.97781,86.2838602863889
1449,1449,22.16957,70.05744,85.17532143944446
1450,1450,22.16957,70.13706,86.06708548750001
1451,1451,22.16957,70.21669,68.37269150666667
1452,1452,22.16957,70.29631,129.45506185722223
1453,1453,22.16957,70.37594,272.86077754083334
1454,1454,22.16957,70.45556,306.2992317247223
1455,1455,22.16957,70.53519,253.0179615202778
1456,1456,22.16957,70.61481,206.1215027755556
1457,1457,22.16957,70.69444,199.45710319583335
1458,1458,22.16957,70.77406,156.70248799694446
1459,1459,22.16957,70.85369,109.59413580888892
1460,1460,22.16957,70.93331,207.05553191194448
1461,1461,22.16957,71.01294,390.6186343469444
1462,1462,22.16957,71.09256,243.1923879063889
1463,1463,22.16957,71.17219,203.7123955786112
1464,1464,22.16957,71.25181,154.65347247416668
1465,1465,22.16957,71.33144,101.3370288127778
1466,1466,22.16957,71.41106,201.3056512455556
1467,1467,22.16957,71.49069,288.60527928944447
1468,1468,22.16957,71.57031,195.6801806525
1469,1469,22.16957,71.64994,266.1534404805556
1470,1470,22.16957,71.72956,310.2245197333333
1471,1471,22.16957,71.80919,294.6392652833334
1472,1472,22.16957,71.88882,296.210885775
1473,1473,22.16957,71.96844,322.575166925
1474,1474,22.16957,72.04807,485.82485579444455
1475,1475,22.16957,72.12769,239.52977202777777
1476,1476,22.16957,72.20732,74.37024667583334
1477,1477,22.16957,72.52582,15.24658406938889
1478,1478,22.16957,72.60544,220.25771840555555
1479,1479,22.16957,72.68507,141.03280810833334
1480,1480,22.16957,72.76469,125.07553799277778
1481,1481,22.16957,72.84432,217.89277139444448
1482,1482,22.16957,72.92394,373.9477403388889
1483,1483,22.16957,73.00357,390.7560653638889
1484,1484,22.16957,73.08319,474.0233256027778
1485,1485,22.16957,73.16282,244.59072324166672
1486,1486,22.16957,73.24244,291.1453954805556
1487,1487,22.16957,73.32207,272.9541278444445
1488,1488,22.16957,73.40169,316.9657991305556
1489,1489,22.16957,73.48132,287.3851025888889
1490,1490,22.16957,73.56094,284.0539084388889
1491,1491,22.16957,73.64057,358.1630121694445
1492,1492,22.16957,73.72019,342.7089004555556
1493,1493,22.16957,73.79982,280.9265509694444
1494,1494,22.16957,73.87944,282.8959893027778
1495,1495,22.16957,73.95907,267.5826954111112
1496,1496,22.16957,74.03869,213.4749120027778
1497,1497,22.16957,74.11832,92.2375844325
1498,1498,22.16957,74.19794,0.8749075201111113
1499,1499,22.08897,69.18156,0.3692758676944445
1500,1500,22.08897,69.26119,63.64859854916668
1501,1501,22.08897,69.34081,194.7243660894445
1502,1502,22.08897,69.42044,82.91524781277778
1503,1503,22.08897,69.50006,117.98760975750002
1504,1504,22.08897,69.57969,169.35032207555557
1505,1505,22.08897,69.65931,125.75869582361112
1506,1506,22.08897,69.73894,63.05216259472223
1507,1507,22.08897,69.81856,50.62202834833334
1508,1508,22.08897,69.89819,44.333622773055566
1509,1509,22.08897,69.97781,29.976096047583336
1510,1510,22.08897,70.05744,61.23735155655556
1511,1511,22.08897,70.13706,154.2043338491667
1512,1512,22.08897,70.21669,294.8338498069445
1513,1513,22.08897,70.29631,151.66418012472224
1514,1514,22.08897,70.37594,299.6785144869445
1515,1515,22.08897,70.45556,382.95430521750006
1516,1516,22.08897,70.53519,327.1113914872223
1517,1517,22.08897,70.61481,262.44679342777783
1518,1518,22.08897,70.69444,275.8846604077778
1519,1519,22.08897,70.77406,263.2220959141667
1520,1520,22.08897,70.85369,266.0289110627778
1521,1521,22.08897,70.93331,240.2050202775
1522,1522,22.08897,71.01294,330.4828631216667
1523,1523,22.08897,71.09256,240.42439990583333
1524,1524,22.08897,71.17219,169.14829836777778
1525,1525,22.08897,71.25181,161.82868522833337
1526,1526,22.08897,71.33144,103.94203392888888
1527,1527,22.08897,71.41106,59.15020590611111
1528,1528,22.08897,71.49069,124.83232456611113
1529,1529,22.08897,71.57031,213.4033029413889
1530,1530,22.08897,71.64994,384.2250383111111
1531,1531,22.08897,71.72956,368.3738127722223
1532,1532,22.08897,71.80919,297.7403496555556
1533,1533,22.08897,71.88882,184.9515094683333
1534,1534,22.08897,71.96844,146.97880300694447
1535,1535,22.08897,72.04807,203.6199048388889
1536,1536,22.08897,72.12769,112.16260124027778
1537,1537,22.08897,72.20732,27.510197853611118
1538,1538,22.08897,72.52582,8.92978235163889
1539,1539,22.08897,72.60544,110.7076356713889
1540,1540,22.08897,72.68507,123.70596461555556
1541,1541,22.08897,72.76469,319.807262825
1542,1542,22.08897,72.84432,286.70681807222223
1543,1543,22.08897,72.92394,368.7930200361112
1544,1544,22.08897,73.00357,288.6675652472222
1545,1545,22.08897,73.08319,295.5905515805556
1546,1546,22.08897,73.16282,301.82244660000003
1547,1547,22.08897,73.24244,355.36293453611114
1548,1548,22.08897,73.32207,376.7130694944445
1549,1549,22.08897,73.40169,388.51991864166666
1550,1550,22.08897,73.48132,216.55682670277776
1551,1551,22.08897,73.56094,215.78983731666668
1552,1552,22.08897,73.64057,179.89161723611113
1553,1553,22.08897,73.72019,237.54773627500003
1554,1554,22.08897,73.79982,234.75775399444447
1555,1555,22.08897,73.87944,195.5710805305556
1556,1556,22.08897,73.95907,115.8070848127778
1557,1557,22.08897,74.03869,84.205407885
1558,1558,22.08897,74.11832,22.49645227875
1559,1559,22.08897,74.19794,9.754233332583334
1560,1560,22.00837,69.18156,0.3127317162222223
1561,1561,22.00837,69.26119,49.02842002333333
1562,1562,22.00837,69.34081,139.44670105972222
1563,1563,22.00837,69.42044,115.00032616
1564,1564,22.00837,69.50006,162.76674926
1565,1565,22.00837,69.57969,98.7359153802778
1566,1566,22.00837,69.65931,95.45017963555556
1567,1567,22.00837,69.73894,104.64881039555556
1568,1568,22.00837,69.81856,67.03151220055555
1569,1569,22.00837,69.89819,154.20799181194445
1570,1570,22.00837,69.97781,237.27931796888893
1571,1571,22.00837,70.05744,225.62106504222223
1572,1572,22.00837,70.13706,176.7705885
1573,1573,22.00837,70.21669,72.23305122833334
1574,1574,22.00837,70.29631,75.38212649305557
1575,1575,22.00837,70.37594,254.28870488555563
1576,1576,22.00837,70.45556,377.1388102544445
1577,1577,22.00837,70.53519,204.7036377588889
1578,1578,22.00837,70.61481,235.9227611725
1579,1579,22.00837,70.69444,242.47706782527783
1580,1580,22.00837,70.77406,230.20074928222223
1581,1581,22.00837,70.85369,438.71177250388894
1582,1582,22.00837,70.93331,303.7202839372222
1583,1583,22.00837,71.01294,334.5427528027778
1584,1584,22.00837,71.09256,405.1432084875
1585,1585,22.00837,71.17219,221.45497577694448
1586,1586,22.00837,71.25181,223.0908718244445
1587,1587,22.00837,71.33144,108.79728265305556
1588,1588,22.00837,71.41106,147.21236017472225
1589,1589,22.00837,71.49069,171.1948617213889
1590,1590,22.00837,71.57031,375.36349869166673
1591,1591,22.00837,71.64994,334.73685074444444
1592,1592,22.00837,71.72956,208.88399082222224
1593,1593,22.00837,71.80919,318.5485712777778
1594,1594,22.00837,71.88882,365.96304110000005
1595,1595,22.00837,71.96844,189.93060684166667
1596,1596,22.00837,72.04807,16.87188702222222
1597,1597,22.00837,72.12769,27.720792980833338
1598,1598,22.00837,72.20732,4.829745632111112
1599,1599,22.00837,72.60544,26.48534290080556
1600,1600,22.00837,72.68507,160.51926146361112
1601,1601,22.00837,72.76469,126.38707459083336
1602,1602,22.00837,72.84432,183.97740807777785
1603,1603,22.00837,72.92394,303.26223202777777
1604,1604,22.00837,73.00357,334.1094695027778
1605,1605,22.00837,73.08319,325.158521025
1606,1606,22.00837,73.16282,336.9548449972223
1607,1607,22.00837,73.24244,447.88243104166673
1608,1608,22.00837,73.32207,421.38047112777787
1609,1609,22.00837,73.40169,332.6449610361111
1610,1610,22.00837,73.48132,140.40213816944447
1611,1611,22.00837,73.56094,111.83174153416668
1612,1612,22.00837,73.64057,211.81529849444445
1613,1613,22.00837,73.72019,173.1743820944445
1614,1614,22.00837,73.79982,204.60774654722223
1615,1615,22.00837,73.87944,77.18094125944445
1616,1616,22.00837,73.95907,0.8780532680833333
1617,1617,22.00837,74.03869,0.0399505489444444
1618,1618,22.00837,74.11832,2.647080777277778
1619,1619,22.00837,74.19794,0.5274539534722222
1620,1620,21.92777,69.26119,5.251582013027779
1621,1621,21.92777,69.34081,78.4782533863889
1622,1622,21.92777,69.42044,116.81763372916669
1623,1623,21.92777,69.50006,205.8475642555556
1624,1624,21.92777,69.57969,137.89517422388892
1625,1625,21.92777,69.65931,97.6968616802778
1626,1626,21.92777,69.73894,110.54331081361111
1627,1627,21.92777,69.81856,169.48310449583337
1628,1628,21.92777,69.89819,265.0108487777778
1629,1629,21.92777,69.97781,460.5623045997223
1630,1630,21.92777,70.05744,328.96338165333333
1631,1631,21.92777,70.13706,280.00332069
1632,1632,21.92777,70.21669,146.1864899611111
1633,1633,21.92777,70.29631,129.67254070833334
1634,1634,21.92777,70.37594,300.07055060500005
1635,1635,21.92777,70.45556,384.7692508719445
1636,1636,21.92777,70.53519,241.6642207019445
1637,1637,21.92777,70.61481,265.5701174100001
1638,1638,21.92777,70.69444,387.8501210763889
1639,1639,21.92777,70.77406,232.22436384527785
1640,1640,21.92777,70.85369,394.2729470886112
1641,1641,21.92777,70.93331,335.8227505186111
1642,1642,21.92777,71.01294,275.6070249405556
1643,1643,21.92777,71.09256,300.83082242777783
1644,1644,21.92777,71.17219,461.65747663333343
1645,1645,21.92777,71.25181,272.80092130027776
1646,1646,21.92777,71.33144,219.1010621352778
1647,1647,21.92777,71.41106,152.21559205083335
1648,1648,21.92777,71.49069,221.8287323866667
1649,1649,21.92777,71.57031,298.524527863889
1650,1650,21.92777,71.64994,305.4505619444445
1651,1651,21.92777,71.72956,375.01047898333337
1652,1652,21.92777,71.80919,509.0379384305557
1653,1653,21.92777,71.88882,390.7240914055556
1654,1654,21.92777,71.96844,223.75167719444448
1655,1655,21.92777,72.04807,28.255283461388892
1656,1656,21.92777,72.12769,52.00406720861111
1657,1657,21.92777,72.20732,10.178895420805556
1658,1658,21.92777,72.60544,3.704421943972222
1659,1659,21.92777,72.68507,80.30698850555557
1660,1660,21.92777,72.76469,233.3116544166667
1661,1661,21.92777,72.84432,322.87574427500005
1662,1662,21.92777,72.92394,376.0772713666667
1663,1663,21.92777,73.00357,285.91025753611115
1664,1664,21.92777,73.08319,274.51303863333334
1665,1665,21.92777,73.16282,396.89916652777777
1666,1666,21.92777,73.24244,315.18667517500006
1667,1667,21.92777,73.32207,289.9520314388889
1668,1668,21.92777,73.40169,240.09944660277785
1669,1669,21.92777,73.48132,226.32628759722223
1670,1670,21.92777,73.56094,225.81458410833335
1671,1671,21.92777,73.64057,160.70885828527778
1672,1672,21.92777,73.72019,132.8814114663889
1673,1673,21.92777,73.79982,73.42669164722223
1674,1674,21.92777,73.87944,6.958860701722222
1675,1675,21.84717,69.26119,1.5474457333611114
1676,1676,21.84717,69.34081,23.123324925444443
1677,1677,21.84717,69.42044,52.31589221944444
1678,1678,21.84717,69.50006,135.27008566027777
1679,1679,21.84717,69.57969,167.8145060988889
1680,1680,21.84717,69.65931,93.00822703138888
1681,1681,21.84717,69.73894,16.484547058527777
1682,1682,21.84717,69.81856,109.17954232444444
1683,1683,21.84717,69.89819,231.16124004444444
1684,1684,21.84717,69.97781,107.04480430666668
1685,1685,21.84717,70.05744,118.13619039583334
1686,1686,21.84717,70.13706,216.1359307113889
1687,1687,21.84717,70.21669,360.12552643472225
1688,1688,21.84717,70.29631,240.39032322583336
1689,1689,21.84717,70.37594,217.35924287166668
1690,1690,21.84717,70.45556,293.59172969722226
1691,1691,21.84717,70.53519,214.49153736083335
1692,1692,21.84717,70.61481,278.0836941469445
1693,1693,21.84717,70.69444,353.3179217533334
1694,1694,21.84717,70.77406,261.6271584830556
1695,1695,21.84717,70.85369,292.78960207138897
1696,1696,21.84717,70.93331,394.3702127627778
1697,1697,21.84717,71.01294,362.6942706841667
1698,1698,21.84717,71.09256,265.19438870000005
1699,1699,21.84717,71.17219,539.1204850777779
1700,1700,21.84717,71.25181,399.71019320833335
1701,1701,21.84717,71.33144,281.4978800666667
1702,1702,21.84717,71.41106,173.7860749580556
1703,1703,21.84717,71.49069,265.12886660833334
1704,1704,21.84717,71.57031,225.418848435
1705,1705,21.84717,71.64994,234.82637788333335
1706,1706,21.84717,71.72956,308.08985774444443
1707,1707,21.84717,71.80919,465.6592432722223
1708,1708,21.84717,71.88882,287.60437943888894
1709,1709,21.84717,71.96844,129.83293213944447
1710,1710,21.84717,72.04807,47.58163128888889
1711,1711,21.84717,72.12769,101.29696761194444
1712,1712,21.84717,72.20732,18.820828146944447
1713,1713,21.84717,72.60544,51.40642590000001
1714,1714,21.84717,72.68507,267.3039300666667
1715,1715,21.84717,72.76469,309.73102652777783
1716,1716,21.84717,72.84432,331.19739235000003
1717,1717,21.84717,72.92394,329.95282702222227
1718,1718,21.84717,73.00357,309.2498270861111
1719,1719,21.84717,73.08319,349.44113075000007
1720,1720,21.84717,73.16282,250.62055162222225
1721,1721,21.84717,73.24244,248.16932252777775
1722,1722,21.84717,73.32207,235.9978264722222
1723,1723,21.84717,73.40169,137.72878605972224
1724,1724,21.84717,73.48132,90.50825288777776
1725,1725,21.84717,73.56094,199.1383897944445
1726,1726,21.84717,73.64057,48.22032436194444
1727,1727,21.84717,73.72019,19.591300301305555
1728,1728,21.84717,73.79982,3.643783913611111
1729,1729,21.84717,73.87944,0.0713065681111111
1730,1730,21.76657,69.34081,0.249361669
1731,1731,21.76657,69.42044,20.586464565000004
1732,1732,21.76657,69.50006,78.48838408555557
1733,1733,21.76657,69.57969,134.04393662777778
1734,1734,21.76657,69.65931,83.68622113861112
1735,1735,21.76657,69.73894,4.939669456750001
1736,1736,21.76657,69.81856,79.87788900277779
1737,1737,21.76657,69.89819,172.99397923694448
1738,1738,21.76657,69.97781,34.68327395194445
1739,1739,21.76657,70.05744,44.8500075861389
1740,1740,21.76657,70.13706,265.08568785194444
1741,1741,21.76657,70.21669,337.3436457433334
1742,1742,21.76657,70.29631,376.4568125347223
1743,1743,21.76657,70.37594,304.65090264194447
1744,1744,21.76657,70.45556,212.1488499719445
1745,1745,21.76657,70.53519,248.07386017527784
1746,1746,21.76657,70.61481,247.17494498916668
1747,1747,21.76657,70.69444,252.3289330986112
1748,1748,21.76657,70.77406,308.3557756277778
1749,1749,21.76657,70.85369,346.6787007722222
1750,1750,21.76657,70.93331,396.4893978944445
1751,1751,21.76657,71.01294,416.9205148472223
1752,1752,21.76657,71.09256,458.3778135583333
1753,1753,21.76657,71.17219,520.2153617499999
1754,1754,21.76657,71.25181,441.0094282277778
1755,1755,21.76657,71.33144,438.50769508333343
1756,1756,21.76657,71.41106,286.0642492583334
1757,1757,21.76657,71.49069,255.16682940833337
1758,1758,21.76657,71.57031,294.14900293888894
1759,1759,21.76657,71.64994,267.5117200055556
1760,1760,21.76657,71.72956,332.7995118166667
1761,1761,21.76657,71.80919,479.2677298666666
1762,1762,21.76657,71.88882,322.93865754722225
1763,1763,21.76657,71.96844,140.23224386666666
1764,1764,21.76657,72.04807,139.2959564927778
1765,1765,21.76657,72.12769,49.69275304944445
1766,1766,21.76657,72.20732,32.112507820833336
1767,1767,21.76657,72.28694,0.3825604015
1768,1768,21.76657,72.60544,125.15595204027778
1769,1769,21.76657,72.68507,240.80583233333337
1770,1770,21.76657,72.76469,241.2654516277778
1771,1771,21.76657,72.84432,318.45013768888896
1772,1772,21.76657,72.92394,302.6661618833334
1773,1773,21.76657,73.00357,272.33106655833336
1774,1774,21.76657,73.08319,238.04425641944445
1775,1775,21.76657,73.16282,188.96621365833332
1776,1776,21.76657,73.24244,216.1283756027778
1777,1777,21.76657,73.32207,99.22871441888891
1778,1778,21.76657,73.40169,12.516057094305555
1779,1779,21.76657,73.48132,39.09987711916666
1780,1780,21.76657,73.56094,3.962376356194445
1781,1781,21.76657,73.64057,0.5640156413055556
1782,1782,21.76657,73.72019,1.2110341655
1783,1783,21.76657,73.79982,6.440996296750001
1784,1784,21.76657,73.87944,0.2932482571944444
1785,1785,21.68597,69.42044,0.4307712956111111
1786,1786,21.68597,69.50006,24.486300442944447
1787,1787,21.68597,69.57969,113.6801678352778
1788,1788,21.68597,69.65931,81.01445018805556
1789,1789,21.68597,69.73894,58.59723896444445
1790,1790,21.68597,69.81856,81.00901976111112
1791,1791,21.68597,69.89819,61.70153050944445
1792,1792,21.68597,69.97781,49.40792200361111
1793,1793,21.68597,70.05744,65.45630671805557
1794,1794,21.68597,70.13706,159.34819495611112
1795,1795,21.68597,70.21669,303.4531344316668
1796,1796,21.68597,70.29631,355.4839045163889
1797,1797,21.68597,70.37594,363.0806938708334
1798,1798,21.68597,70.45556,303.81336498277784
1799,1799,21.68597,70.53519,288.39689655833337
1800,1800,21.68597,70.61481,333.1304349838889
1801,1801,21.68597,70.69444,317.6689541152778
1802,1802,21.68597,70.77406,232.4442566744445
1803,1803,21.68597,70.85369,409.71809428333336
1804,1804,21.68597,70.93331,530.9557299722222
1805,1805,21.68597,71.01294,580.1562195277778
1806,1806,21.68597,71.09256,516.1685328888889
1807,1807,21.68597,71.17219,487.8238296166667
1808,1808,21.68597,71.25181,467.49392954166666
1809,1809,21.68597,71.33144,452.4849718000001
1810,1810,21.68597,71.41106,467.39217544166667
1811,1811,21.68597,71.49069,440.3469534972223
1812,1812,21.68597,71.57031,301.36163624444447
1813,1813,21.68597,71.64994,272.27488369444444
1814,1814,21.68597,71.72956,162.73009131666666
1815,1815,21.68597,71.80919,183.18075985
1816,1816,21.68597,71.88882,78.82763258722224
1817,1817,21.68597,71.96844,48.16234440361112
1818,1818,21.68597,72.04807,121.90314062277778
1819,1819,21.68597,72.12769,242.9272160055556
1820,1820,21.68597,72.20732,251.85556539444443
1821,1821,21.68597,72.28694,104.52963977944444
1822,1822,21.68597,72.36657,0.6029872818055555
1823,1823,21.68597,72.60544,9.648548656583335
1824,1824,21.68597,72.68507,74.05202803333334
1825,1825,21.68597,72.76469,142.98356415555557
1826,1826,21.68597,72.84432,188.92187711666668
1827,1827,21.68597,72.92394,212.76072860000005
1828,1828,21.68597,73.00357,108.21658981583334
1829,1829,21.68597,73.08319,189.36406748333337
1830,1830,21.68597,73.16282,226.63589943611117
